MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.021700,22.000000,4.983871,1.100806,615.000000,2.479839,38.760000,-120.600000,1.069000
4.359400,44.000000,5.843003,1.071672,691.000000,2.358362,33.830000,-118.120000,2.213000
3.808800,34.000000,5.630573,0.964968,888.000000,2.828025,36.800000,-119.700000,0.877000
1.620000,19.000000,3.283525,1.010217,1205.000000,1.538953,32.640000,-117.090000,1.313000
15.000100,42.000000,8.562500,0.964286,632.000000,2.821429,34.050000,-118.490000,5.000010
2.333300,44.000000,4.689103,1.000000,940.000000,3.012821,33.940000,-118.250000,0.998000
1.372900,15.000000,3.603949,1.120790,3061.000000,3.555168,37.990000,-121.310000,1.103000
2.479200,21.000000,3.752941,1.411765,276.000000,3.247059,37.630000,-120.990000,0.600000
2.141300,38.000000,4.679245,1.037736,261.000000,4.924528,34.620000,-118.020000,0.969000
3.785700,19.000000,20.200000,4.050000,187.000000,2.337500,36.790000,-118.910000,0.786000
4.754300,27.000000,5.356800,1.112000,1545.000000,2.472000,33.870000,-118.310000,2.963000
3.206700,36.000000,5.641369,1.110119,2258.000000,3.360119,34.000000,-117.510000,1.247000
5.273200,15.000000,4.811456,1.057279,1015.000000,2.422434,33.650000,-117.940000,2.097000
4.428600,35.000000,5.830709,1.090551,747.000000,2.940945,37.620000,-122.540000,2.621000
6.014200,16.000000,6.890625,1.031250,2527.000000,3.589489,33.850000,-118.060000,4.374000
2.358400,15.000000,3.629349,1.117647,4620.000000,2.922201,34.230000,-118.450000,1.576000
3.609400,42.000000,4.900990,0.957096,971.000000,3.204620,37.950000,-122.350000,1.146000
3.988600,16.000000,5.469613,0.988950,1776.000000,2.453039,37.650000,-120.970000,1.375000
2.842600,10.000000,4.897243,1.115288,1898.000000,2.378446,38.670000,-121.320000,1.306000
15.000100,46.000000,6.000000,0.800000,13.000000,2.600000,37.500000,-122.140000,5.000010
2.403200,18.000000,5.079812,0.948357,793.000000,3.723005,36.210000,-119.360000,0.600000
5.142300,45.000000,5.131579,0.979532,822.000000,2.403509,34.160000,-118.360000,3.229000
4.041700,34.000000,5.257485,0.958084,372.000000,2.227545,38.220000,-122.630000,2.321000
4.852300,36.000000,5.941667,0.979167,698.000000,2.908333,33.960000,-118.120000,2.673000
2.778800,45.000000,4.210417,1.100000,1410.000000,2.937500,37.790000,-122.200000,1.154000
4.125000,52.000000,5.036145,1.054217,747.000000,4.500000,33.950000,-118.370000,1.740000
2.669400,18.000000,5.365546,0.983193,674.000000,2.831933,37.110000,-120.270000,0.759000
2.107400,24.000000,3.254902,1.076253,814.000000,1.773420,33.650000,-117.910000,1.813000
3.187500,23.000000,5.275093,0.970260,706.000000,2.624535,38.790000,-121.240000,1.102000
2.810600,24.000000,4.886584,1.024896,1496.000000,2.069156,38.650000,-121.330000,1.832000
3.523100,37.000000,5.543379,1.041096,1508.000000,2.295282,38.530000,-121.500000,1.143000
5.259500,20.000000,6.941685,0.963283,1360.000000,2.937365,36.830000,-119.760000,1.109000
2.135400,29.000000,5.096085,1.067616,1314.000000,2.338078,40.570000,-124.140000,0.751000
6.878700,38.000000,6.125203,0.980488,1455.000000,2.365854,37.520000,-122.290000,3.868000
1.891300,43.000000,5.498638,1.111717,1111.000000,3.027248,37.760000,-122.180000,0.912000
4.227300,35.000000,5.856698,1.152648,926.000000,2.884735,37.350000,-121.970000,2.699000
3.233800,34.000000,5.177570,1.016822,1409.000000,2.633645,38.140000,-121.290000,1.018000
4.815200,36.000000,5.637324,1.021127,715.000000,2.517606,33.970000,-118.030000,2.324000
5.035300,12.000000,4.657554,1.055396,2516.000000,1.810072,37.560000,-122.290000,3.058000
6.818900,29.000000,7.711388,1.051482,1913.000000,2.984399,33.950000,-117.950000,3.793000
3.693200,18.000000,3.740421,0.964559,2197.000000,2.104406,37.710000,-122.140000,1.668000
2.622600,40.000000,4.071217,1.050445,2747.000000,4.075668,34.090000,-118.180000,1.488000
5.236600,43.000000,6.116000,1.244000,570.000000,2.280000,37.160000,-121.900000,2.933000
1.479200,22.000000,4.153117,0.983740,2165.000000,2.933604,36.210000,-119.340000,0.544000
10.231100,31.000000,8.240838,1.010471,551.000000,2.884817,37.250000,-122.010000,5.000010
3.643500,18.000000,3.258065,1.072581,866.000000,1.745968,33.890000,-117.880000,1.191000
1.660200,31.000000,3.952607,1.085308,616.000000,2.919431,36.620000,-119.680000,0.612000
1.731100,33.000000,3.882852,1.029994,3717.000000,2.103565,38.550000,-121.740000,1.826000
7.595300,38.000000,6.050000,0.966667,502.000000,2.788889,33.970000,-118.400000,4.348000
0.981700,32.000000,3.227147,0.991690,997.000000,2.761773,34.000000,-118.080000,1.663000
5.623000,34.000000,6.239754,1.168033,1002.000000,2.053279,34.430000,-119.640000,5.000010
2.475700,26.000000,5.900000,1.117857,762.000000,2.721429,40.380000,-120.420000,0.856000
4.045100,27.000000,5.035952,1.026631,1742.000000,2.319574,34.400000,-119.710000,3.951000
2.033700,11.000000,4.210280,1.028037,630.000000,1.471963,32.800000,-117.040000,1.467000
5.900900,52.000000,7.287755,1.040816,1434.000000,2.926531,34.180000,-118.110000,3.760000
1.695500,24.000000,4.353383,1.125940,1829.000000,3.437970,34.000000,-117.400000,0.868000
4.103300,28.000000,4.702332,1.032922,1753.000000,2.404664,37.270000,-121.930000,2.810000
3.339300,15.000000,6.602273,1.386364,655.000000,2.481061,38.490000,-122.180000,1.469000
15.000100,27.000000,7.651923,0.980769,1351.000000,2.598077,34.100000,-118.400000,5.000010
6.620400,16.000000,6.729304,0.965834,2464.000000,3.237845,37.750000,-121.940000,2.961000
3.723700,15.000000,4.695906,1.096491,784.000000,2.292398,32.800000,-117.130000,1.083000
2.442000,30.000000,5.102916,1.087479,1367.000000,2.344768,40.770000,-124.190000,0.690000
4.068600,18.000000,3.433333,0.938333,1144.000000,1.906667,37.430000,-122.140000,3.786000
2.188900,29.000000,4.548654,1.076605,1374.000000,2.844720,38.630000,-121.470000,0.693000
7.067100,11.000000,7.643541,0.980861,1774.000000,4.244019,37.340000,-121.780000,3.782000
2.142900,38.000000,3.740406,1.054176,2033.000000,4.589165,33.970000,-118.240000,1.185000
4.049000,19.000000,6.121731,1.082056,2325.000000,2.096483,36.830000,-119.810000,1.260000
3.769700,13.000000,5.528662,0.996815,993.000000,3.162420,36.790000,-119.690000,0.836000
3.237500,25.000000,3.392523,1.280374,411.000000,1.920561,36.140000,-121.620000,4.500000
2.883300,29.000000,5.793911,1.060890,1130.000000,2.646370,40.790000,-124.130000,0.830000
2.653500,26.000000,3.167647,1.067647,3193.000000,3.130392,33.950000,-118.360000,1.772000
3.175500,15.000000,5.332579,1.095023,1110.000000,2.511312,35.650000,-117.740000,0.817000
