MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
2.185600,41.000000,3.718987,1.065823,803.000000,2.032911,32.760000,-117.120000,1.205000
5.334400,12.000000,7.594235,1.217295,1357.000000,3.008869,38.580000,-121.000000,2.175000
4.256400,25.000000,5.592105,1.085526,4528.000000,4.255639,33.790000,-117.810000,2.046000
3.363600,43.000000,4.397394,0.934853,811.000000,2.641694,34.030000,-118.370000,1.409000
5.074700,35.000000,4.944724,0.899497,661.000000,3.321608,33.840000,-117.980000,1.896000
4.013900,26.000000,5.779152,1.051237,2259.000000,3.991166,34.090000,-117.620000,1.320000
2.962500,29.000000,5.190207,1.037665,1381.000000,2.600753,38.420000,-122.840000,2.373000
5.297100,34.000000,6.386431,1.047198,776.000000,2.289086,37.370000,-122.090000,4.421000
4.375000,16.000000,4.909091,0.818182,54.000000,2.454545,37.910000,-120.320000,1.000000
5.444600,37.000000,6.176692,0.984962,620.000000,2.330827,37.810000,-122.180000,3.367000
4.860300,16.000000,6.790155,1.077720,1247.000000,3.230570,38.240000,-122.600000,1.984000
2.605800,40.000000,3.885714,0.914286,785.000000,4.485714,37.390000,-120.710000,0.727000
8.078400,52.000000,6.882192,0.975342,978.000000,2.679452,33.770000,-117.870000,3.203000
2.284700,26.000000,6.001420,1.258523,1795.000000,2.549716,35.280000,-120.690000,2.470000
4.800000,31.000000,5.546875,0.973214,942.000000,2.102679,32.780000,-117.060000,2.208000
4.350000,35.000000,4.714859,1.066265,1475.000000,2.961847,37.400000,-122.020000,2.610000
4.677100,35.000000,6.264846,1.072447,2892.000000,3.434679,37.670000,-122.490000,2.664000
9.068300,15.000000,7.226236,1.030418,1992.000000,3.787072,33.890000,-117.970000,3.674000
1.690200,41.000000,4.314229,1.104743,1202.000000,2.375494,39.140000,-121.620000,0.615000
15.000100,52.000000,9.867036,1.091413,1163.000000,3.221607,34.070000,-118.410000,5.000010
3.765000,30.000000,4.181126,0.974125,3185.000000,4.847793,32.770000,-117.190000,2.380000
3.230000,11.000000,11.900794,2.246032,1825.000000,2.414021,35.760000,-120.930000,1.543000
2.421900,24.000000,3.714597,1.043573,2037.000000,4.437908,33.990000,-118.120000,1.375000
5.479100,35.000000,5.595376,0.991329,1008.000000,2.913295,33.860000,-118.340000,2.859000
4.532900,46.000000,4.872549,0.931373,841.000000,2.748366,37.760000,-122.500000,2.788000
4.225400,15.000000,5.504065,1.087805,1571.000000,2.554472,36.980000,-122.060000,3.209000
5.010200,25.000000,5.892580,1.070875,1969.000000,2.180509,33.780000,-118.080000,3.401000
3.586500,35.000000,5.372973,1.097297,602.000000,3.254054,33.890000,-118.100000,1.780000
5.060500,32.000000,5.735238,1.007619,1287.000000,2.451429,34.180000,-118.550000,3.110000
2.646600,14.000000,4.893543,1.024433,1083.000000,1.890052,38.040000,-122.150000,1.685000
2.652000,31.000000,4.931350,1.194508,1858.000000,4.251716,37.600000,-122.020000,1.598000
5.086000,17.000000,7.359664,1.057143,1720.000000,2.890756,34.510000,-117.210000,1.484000
5.399000,34.000000,5.352584,1.000000,965.000000,2.933131,33.830000,-118.340000,3.585000
5.103600,4.000000,5.937673,1.031163,4250.000000,2.943213,35.330000,-119.120000,1.034000
2.356500,11.000000,5.335802,1.106173,820.000000,2.024691,37.320000,-119.650000,1.223000
5.478700,26.000000,7.068000,1.060000,1040.000000,4.160000,34.260000,-118.750000,1.981000
6.977200,17.000000,7.258224,1.105263,1674.000000,2.753289,37.120000,-122.000000,3.833000
9.795600,27.000000,7.988189,0.952756,711.000000,2.799213,33.900000,-117.940000,5.000010
4.794400,3.000000,7.497268,1.169399,1223.000000,3.341530,33.610000,-117.160000,2.153000
5.178800,52.000000,4.786792,1.054717,849.000000,1.601887,37.770000,-122.440000,4.769000
5.500000,18.000000,6.743902,1.219512,215.000000,2.621951,34.000000,-116.910000,1.938000
3.094300,10.000000,5.519708,1.039416,2044.000000,2.983942,34.530000,-117.330000,0.971000
2.465900,52.000000,5.782857,1.117143,1030.000000,2.942857,37.760000,-122.190000,0.947000
4.859400,38.000000,6.363636,1.071429,874.000000,2.837662,34.100000,-118.060000,2.659000
1.959700,52.000000,2.839161,1.097902,821.000000,1.913753,32.730000,-117.160000,2.000000
5.862300,24.000000,5.972414,1.018391,1184.000000,2.721839,33.710000,-118.020000,2.878000
3.583300,16.000000,6.887179,1.235897,732.000000,3.753846,37.730000,-120.760000,1.875000
1.062500,20.000000,4.546512,1.011628,523.000000,2.027132,39.750000,-121.620000,0.928000
4.000000,49.000000,4.361702,0.978723,1008.000000,3.063830,37.730000,-122.430000,2.640000
3.182100,9.000000,5.675156,1.048054,6716.000000,3.227295,34.440000,-117.350000,0.956000
1.572700,26.000000,2.151571,1.245841,1685.000000,3.114603,34.050000,-118.270000,2.250000
1.371300,23.000000,4.329939,1.030550,2091.000000,4.258656,36.960000,-120.040000,0.518000
3.575000,51.000000,6.060403,1.080537,709.000000,2.379195,33.960000,-117.400000,1.255000
1.220600,35.000000,3.221580,1.071291,2106.000000,4.057803,34.010000,-118.270000,1.292000
3.574400,20.000000,5.070376,0.934534,1449.000000,2.371522,35.110000,-120.590000,1.978000
3.935200,25.000000,5.071492,1.093834,3317.000000,2.964254,33.940000,-118.160000,2.329000
3.072900,23.000000,4.866766,1.031437,1890.000000,2.829341,38.020000,-121.320000,1.048000
4.390000,27.000000,4.375289,1.009238,2243.000000,2.590069,37.550000,-122.290000,2.701000
3.259900,47.000000,4.750825,1.041254,2229.000000,3.678218,37.350000,-121.890000,1.831000
2.052300,44.000000,4.220779,1.122078,825.000000,2.142857,38.020000,-122.140000,1.339000
4.072900,38.000000,5.271875,1.048437,1906.000000,2.978125,34.130000,-118.010000,2.123000
2.097600,25.000000,3.660839,0.944056,1505.000000,5.262238,35.990000,-119.960000,0.477000
3.962500,36.000000,5.070136,0.988688,989.000000,2.237557,37.290000,-121.930000,2.882000
1.191000,52.000000,7.698113,1.490566,521.000000,3.276730,37.810000,-122.300000,0.761000
3.039800,5.000000,5.054386,1.024561,1490.000000,2.614035,37.630000,-121.030000,1.200000
