MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.845600,35.000000,5.461347,0.957606,1154.000000,2.877805,37.960000,-122.050000,1.598000
4.680800,24.000000,5.258480,1.025731,1928.000000,2.254971,33.650000,-117.900000,2.455000
6.625700,39.000000,5.541779,1.026954,939.000000,2.530997,34.460000,-119.190000,4.276000
2.152200,31.000000,5.542234,1.209809,1097.000000,2.989101,34.940000,-117.190000,0.608000
6.297100,13.000000,6.250000,1.006944,1799.000000,3.123264,34.420000,-118.430000,2.183000
4.911500,31.000000,5.231579,0.959649,1895.000000,3.324561,33.840000,-117.990000,2.555000
2.832600,11.000000,4.560148,1.107958,3841.000000,2.369525,34.100000,-117.680000,1.630000
3.520800,49.000000,4.697368,1.015789,1267.000000,3.334211,34.430000,-119.680000,2.512000
2.095200,27.000000,3.412903,1.025806,193.000000,1.245161,33.760000,-118.080000,0.713000
5.662900,33.000000,5.556054,1.024664,1567.000000,3.513453,34.230000,-118.420000,1.867000
3.204800,33.000000,4.229068,1.017378,1469.000000,2.320695,37.360000,-121.990000,2.618000
2.890000,43.000000,5.221239,1.042035,1041.000000,2.303097,38.570000,-121.520000,0.862000
2.067700,29.000000,3.761411,1.039419,1170.000000,2.427386,33.790000,-117.960000,2.145000
2.315900,13.000000,4.127406,1.042163,3094.000000,2.835930,33.160000,-117.200000,0.916000
6.785100,45.000000,6.957746,1.023474,1067.000000,2.504695,37.810000,-122.200000,3.235000
3.505100,17.000000,3.986551,1.102786,1808.000000,1.736792,34.160000,-118.370000,2.324000
7.000100,26.000000,6.960165,1.030220,1996.000000,2.741758,37.460000,-122.260000,5.000010
2.847200,27.000000,12.320000,2.993333,396.000000,2.640000,40.160000,-123.220000,0.413000
1.410300,41.000000,4.348958,1.083333,707.000000,3.682292,33.950000,-118.280000,0.862000
5.715700,26.000000,6.292632,1.008421,1596.000000,3.360000,33.750000,-118.020000,2.312000
3.250000,37.000000,4.668966,1.010345,753.000000,2.596552,35.290000,-120.680000,2.250000
3.862500,30.000000,4.786026,1.008734,741.000000,3.235808,34.210000,-119.180000,2.347000
2.795500,22.000000,5.319778,1.107209,1362.000000,2.517560,38.660000,-121.360000,0.965000
2.609400,19.000000,14.740437,3.333333,981.000000,2.680328,34.260000,-116.850000,0.924000
4.061400,8.000000,4.672589,1.038071,1243.000000,3.154822,34.050000,-117.720000,1.070000
7.384100,40.000000,6.698413,1.000000,158.000000,2.507937,37.650000,-120.980000,1.722000
2.183600,24.000000,3.107438,1.061157,2646.000000,4.373554,33.980000,-118.180000,1.620000
4.778800,31.000000,6.422932,1.001880,1245.000000,2.340226,32.790000,-117.200000,2.760000
3.178100,23.000000,4.926391,1.055655,1493.000000,2.680431,38.340000,-122.710000,1.620000
4.458300,44.000000,5.813514,1.110811,849.000000,2.294595,37.550000,-122.320000,3.971000
4.477700,16.000000,4.434783,0.933504,962.000000,2.460358,34.430000,-119.880000,2.825000
3.071000,8.000000,4.596296,1.085185,1427.000000,2.642593,34.640000,-120.470000,1.204000
4.536800,37.000000,5.720251,1.052192,1468.000000,3.064718,33.940000,-118.320000,1.688000
1.893700,21.000000,3.734530,1.082664,4868.000000,2.299480,32.800000,-116.940000,1.098000
3.682300,30.000000,4.300000,0.990625,629.000000,1.965625,34.140000,-118.360000,2.952000
6.141900,26.000000,7.032075,1.079245,1724.000000,3.252830,34.230000,-118.610000,3.273000
2.465900,17.000000,9.747727,2.029545,958.000000,2.177273,33.740000,-116.410000,1.778000
1.187500,52.000000,3.354430,1.120253,325.000000,2.056962,37.640000,-121.000000,0.906000
2.859400,22.000000,4.715215,1.071521,1800.000000,2.340702,32.760000,-117.010000,1.896000
5.044500,37.000000,6.273196,1.025773,552.000000,2.845361,37.960000,-122.070000,1.962000
2.649500,27.000000,5.363971,1.066176,1338.000000,2.459559,38.000000,-121.300000,1.162000
4.935500,34.000000,6.562500,1.079167,1392.000000,2.900000,34.250000,-118.250000,3.369000
6.107600,26.000000,6.134907,0.939292,1993.000000,3.360877,33.980000,-117.840000,2.212000
2.080100,44.000000,3.389899,1.038384,1700.000000,3.434343,37.780000,-122.220000,1.319000
3.847200,33.000000,5.033691,0.993874,1783.000000,2.730475,34.050000,-118.150000,2.933000
3.405100,45.000000,5.945923,1.079828,4715.000000,4.047210,37.810000,-122.470000,5.000010
3.869800,19.000000,4.386243,1.129630,648.000000,1.714286,33.970000,-118.460000,5.000010
1.857100,31.000000,3.468468,1.018018,1079.000000,2.430180,38.630000,-121.400000,0.987000
1.600600,52.000000,4.427083,1.017361,1246.000000,2.163194,34.070000,-117.750000,1.462000
2.361100,28.000000,3.739623,0.962264,1145.000000,4.320755,34.050000,-118.020000,1.670000
6.497800,27.000000,6.718329,0.958221,1928.000000,2.598383,38.020000,-122.550000,3.615000
3.169600,18.000000,5.164773,1.125000,661.000000,3.755682,38.650000,-121.430000,0.774000
1.166700,52.000000,5.401070,1.117647,604.000000,3.229947,37.810000,-122.300000,0.784000
3.185600,32.000000,5.472081,1.050761,555.000000,2.817259,37.680000,-121.760000,1.869000
1.627700,48.000000,3.676737,1.123867,1281.000000,1.935045,38.580000,-121.480000,1.406000
2.571400,18.000000,4.549492,1.015228,3873.000000,4.914975,33.670000,-116.170000,0.659000
3.197900,36.000000,4.543478,1.039130,1165.000000,5.065217,33.930000,-118.040000,1.618000
5.285300,31.000000,5.169444,1.194444,736.000000,2.044444,34.150000,-118.420000,3.559000
2.250000,20.000000,6.500000,1.451351,1304.000000,1.762162,33.690000,-116.500000,2.481000
2.348200,26.000000,20.336683,3.527638,571.000000,2.869347,37.340000,-119.530000,1.795000
2.343800,26.000000,4.541833,1.095618,669.000000,1.332669,33.610000,-117.710000,0.723000
3.475000,11.000000,5.549223,1.094991,1975.000000,3.411054,33.030000,-116.900000,1.672000
7.333000,23.000000,7.811189,0.944056,854.000000,2.986014,37.680000,-121.880000,3.372000
2.828100,20.000000,6.100000,1.082500,1579.000000,3.947500,36.310000,-119.730000,0.602000
2.526100,22.000000,2.596674,1.004158,1106.000000,2.299376,34.020000,-118.480000,3.750000
1.562500,36.000000,4.157534,1.061644,483.000000,3.308219,36.740000,-119.810000,0.475000
4.658300,30.000000,5.274276,1.069847,1676.000000,2.855196,33.930000,-118.150000,2.073000
4.018500,22.000000,4.910979,1.020772,1807.000000,2.681009,33.830000,-117.970000,2.009000
2.976000,52.000000,4.743590,1.029304,578.000000,2.117216,34.100000,-118.360000,4.051000
5.616300,33.000000,6.419149,1.051064,1423.000000,3.027660,34.190000,-118.640000,2.484000
8.961600,47.000000,7.061372,1.000000,724.000000,2.613718,34.040000,-118.480000,5.000010
2.437500,37.000000,3.549505,0.975248,1667.000000,4.126238,34.190000,-118.380000,1.763000
5.558400,23.000000,6.967890,1.084862,1501.000000,3.442661,33.630000,-117.700000,2.417000
