MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
8.720000,44.000000,6.163180,1.046025,668.000000,2.794979,34.200000,-118.180000,4.159000
3.040400,25.000000,4.263158,1.070175,1021.000000,2.558897,38.290000,-122.300000,1.421000
2.705400,39.000000,2.302920,1.087591,744.000000,2.715328,34.100000,-118.290000,1.625000
3.738100,29.000000,3.993925,1.071689,1523.000000,1.850547,34.030000,-118.470000,2.906000
4.442700,31.000000,5.633229,1.025078,796.000000,2.495298,37.650000,-122.100000,2.045000
3.531300,48.000000,5.419890,0.983425,704.000000,1.944751,38.570000,-121.450000,1.479000
7.642000,23.000000,7.232982,0.988495,3221.000000,3.088207,34.190000,-118.660000,3.749000
2.165000,34.000000,5.304950,1.055446,1287.000000,2.548515,39.530000,-122.190000,0.587000
4.453100,16.000000,5.901408,1.084507,559.000000,2.624413,38.340000,-120.710000,1.443000
5.281700,19.000000,5.848018,0.964758,1253.000000,2.759912,38.680000,-121.300000,1.406000
3.802900,36.000000,5.428058,1.001799,1445.000000,2.598921,38.100000,-122.210000,1.299000
4.827400,21.000000,5.832215,0.989933,983.000000,3.298658,32.570000,-117.120000,1.741000
2.633300,33.000000,3.743529,1.084706,794.000000,1.868235,32.760000,-117.130000,1.400000
5.085300,26.000000,5.916497,1.026477,1452.000000,2.957230,33.680000,-117.890000,2.603000
2.684700,18.000000,5.704152,1.145329,1554.000000,2.688581,40.990000,-124.080000,1.113000
6.939100,52.000000,8.244726,1.033755,645.000000,2.721519,34.110000,-118.300000,5.000010
7.438200,11.000000,10.822651,1.755926,2450.000000,2.151010,33.720000,-116.330000,3.531000
2.395800,33.000000,4.941309,1.121896,1459.000000,3.293454,34.600000,-118.120000,0.945000
3.046900,32.000000,5.562500,1.000000,1038.000000,3.816176,36.560000,-119.730000,0.827000
11.664800,27.000000,8.920833,1.083333,635.000000,2.645833,33.790000,-118.440000,5.000010
2.075000,40.000000,4.020000,1.048333,2119.000000,3.531667,34.010000,-118.130000,1.511000
6.577800,46.000000,6.561194,1.050746,839.000000,2.504478,33.970000,-118.390000,3.508000
1.875000,15.000000,5.327103,1.149533,189.000000,1.766355,37.530000,-120.810000,1.813000
1.672800,37.000000,5.000000,1.108475,946.000000,3.206780,35.370000,-118.950000,0.554000
8.588800,35.000000,8.056122,1.071429,570.000000,2.908163,37.350000,-122.070000,5.000010
2.508300,52.000000,5.373563,1.097701,1325.000000,2.538314,35.390000,-118.990000,0.701000
5.956000,41.000000,6.851064,1.079787,794.000000,2.111702,37.830000,-122.240000,3.661000
3.315800,40.000000,4.791489,0.936170,667.000000,2.838298,37.730000,-121.130000,1.259000
2.835700,16.000000,4.469565,1.049275,2557.000000,3.705797,33.490000,-117.680000,1.063000
3.517900,25.000000,4.969697,1.131313,777.000000,2.616162,37.980000,-122.010000,1.655000
15.000100,52.000000,8.444954,1.100917,693.000000,3.178899,34.060000,-118.330000,5.000010
6.104900,35.000000,6.757576,1.000000,1251.000000,2.916084,34.140000,-117.850000,2.972000
1.707500,9.000000,4.937153,1.195933,1484.000000,2.743068,36.140000,-120.350000,0.604000
4.456500,5.000000,4.488636,1.181818,861.000000,1.956818,37.250000,-121.810000,1.590000
3.734400,44.000000,5.583732,0.961722,452.000000,2.162679,38.540000,-121.500000,1.798000
3.648800,21.000000,4.153649,1.043534,1423.000000,1.822023,34.020000,-118.420000,3.408000
2.732100,18.000000,5.202581,1.029677,1948.000000,2.513548,40.900000,-124.100000,0.926000
2.304900,25.000000,3.641844,1.079787,2271.000000,4.026596,34.060000,-117.700000,1.500000
2.992600,9.000000,5.599354,1.087237,2356.000000,3.806139,35.650000,-120.640000,1.582000
5.104500,14.000000,7.395498,1.077170,1001.000000,3.218650,33.870000,-117.330000,1.613000
3.472200,30.000000,4.578804,0.855978,1290.000000,3.505435,34.960000,-120.440000,1.125000
4.826600,13.000000,6.746647,1.062593,2170.000000,3.233979,35.370000,-119.120000,1.462000
7.356100,35.000000,6.697143,1.051429,512.000000,2.925714,37.340000,-122.070000,5.000010
6.110300,35.000000,7.438710,1.077419,828.000000,2.670968,32.770000,-116.990000,3.016000
3.550000,27.000000,4.551980,0.970297,1302.000000,3.222772,33.040000,-117.270000,2.146000
3.178600,34.000000,2.890756,0.907563,315.000000,2.647059,34.060000,-117.730000,1.178000
3.915600,23.000000,5.473108,1.136454,2873.000000,2.861554,33.850000,-118.030000,2.241000
4.056800,16.000000,5.281321,1.071754,2476.000000,2.820046,34.270000,-118.680000,2.252000
2.671300,52.000000,4.636364,1.064171,391.000000,2.090909,36.620000,-121.920000,2.346000
3.201100,48.000000,4.941463,0.946341,464.000000,2.263415,37.780000,-122.450000,4.283000
5.398900,52.000000,7.272059,1.077206,723.000000,2.658088,37.890000,-122.270000,3.356000
4.089300,16.000000,4.610465,1.095930,625.000000,1.816860,34.150000,-118.340000,4.500000
5.273600,35.000000,6.009732,1.012165,1386.000000,3.372263,33.930000,-118.030000,1.795000
4.131600,52.000000,5.174648,0.966197,711.000000,2.002817,34.440000,-119.710000,4.430000
5.839900,16.000000,5.589286,0.978571,950.000000,3.392857,33.630000,-117.710000,2.206000
4.467400,18.000000,4.613900,1.150579,1886.000000,1.820463,34.050000,-118.440000,5.000010
4.001800,14.000000,3.586056,1.174061,3100.000000,1.511458,37.840000,-122.300000,1.438000
2.166700,11.000000,5.528571,1.119048,640.000000,3.047619,33.720000,-117.280000,1.146000
4.375000,35.000000,4.888412,0.845494,772.000000,3.313305,33.890000,-118.110000,2.047000
7.961400,43.000000,5.702517,1.027460,1033.000000,2.363844,33.880000,-118.410000,5.000010
2.092600,11.000000,4.134940,0.973494,722.000000,1.739759,38.610000,-121.340000,1.661000
3.015000,36.000000,4.088710,1.054435,2751.000000,5.546371,34.200000,-119.170000,1.493000
