MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
5.952200,26.000000,6.196522,1.006957,1479.000000,2.572174,34.500000,-119.750000,4.384000
6.352500,18.000000,6.332386,0.982955,1088.000000,3.090909,33.040000,-117.260000,2.783000
5.004300,36.000000,5.907652,1.031662,1203.000000,3.174142,37.700000,-122.160000,1.904000
2.734800,52.000000,4.071279,0.997904,1375.000000,2.882600,34.120000,-118.260000,2.091000
4.732800,45.000000,5.573913,1.084783,1056.000000,2.295652,37.780000,-122.510000,3.511000
5.520800,33.000000,6.833724,1.028103,1085.000000,2.540984,38.510000,-121.510000,1.713000
2.291700,37.000000,4.921875,1.118750,933.000000,2.915625,37.760000,-122.180000,1.070000
4.065800,25.000000,5.788644,1.015773,1815.000000,2.862776,34.060000,-117.150000,1.274000
12.008800,16.000000,6.006711,1.214765,237.000000,1.590604,33.960000,-118.480000,5.000010
4.556200,17.000000,6.237219,0.983640,1490.000000,3.047035,38.690000,-121.250000,1.345000
3.961500,36.000000,5.964602,1.004425,1192.000000,2.637168,34.700000,-118.150000,1.163000
0.857100,21.000000,1.629630,1.222222,64.000000,2.370370,32.790000,-114.650000,0.250000
3.933800,17.000000,5.602180,0.997275,1259.000000,3.430518,36.800000,-119.710000,0.847000
0.536000,46.000000,9.000000,1.500000,20.000000,3.333333,34.160000,-118.420000,3.750000
6.466600,37.000000,6.608911,1.013201,1602.000000,2.643564,37.880000,-122.110000,3.482000
4.375000,33.000000,5.439898,1.058824,1056.000000,2.700767,34.180000,-118.440000,2.861000
5.368000,18.000000,7.858357,1.393768,1283.000000,3.634561,36.890000,-121.890000,3.520000
2.182900,15.000000,5.122642,1.073585,1532.000000,2.890566,41.740000,-124.160000,0.695000
1.500000,45.000000,2.768340,1.210425,735.000000,1.418919,33.770000,-118.180000,1.625000
1.987500,30.000000,5.005764,1.097983,1177.000000,3.391931,37.960000,-121.220000,0.564000
6.200700,4.000000,5.769570,1.222712,1690.000000,1.863286,37.530000,-122.260000,3.118000
7.103500,52.000000,7.269565,1.043478,832.000000,2.411594,38.550000,-121.480000,2.287000
3.684900,33.000000,5.529611,1.084602,1704.000000,2.883249,33.790000,-117.970000,2.114000
3.054200,37.000000,5.094077,0.895470,849.000000,2.958188,33.950000,-117.410000,1.239000
4.830400,35.000000,6.961957,1.190217,710.000000,3.858696,33.920000,-118.320000,1.528000
4.136600,10.000000,4.383886,1.132701,1581.000000,2.497630,33.710000,-117.930000,1.588000
1.625000,29.000000,6.650000,1.050000,136.000000,3.400000,33.940000,-117.560000,1.643000
1.808000,52.000000,4.780856,1.060453,1102.000000,2.775819,37.850000,-122.280000,1.055000
2.794000,15.000000,4.855825,1.036909,1933.000000,2.229527,35.250000,-120.690000,2.625000
5.522400,23.000000,5.366995,1.041872,1338.000000,3.295567,34.190000,-118.870000,2.407000
2.754500,24.000000,3.531335,1.046322,850.000000,2.316076,33.430000,-117.620000,2.313000
6.062200,10.000000,10.095238,1.809524,78.000000,3.714286,37.180000,-122.030000,3.900000
2.607100,26.000000,5.606695,1.066946,662.000000,2.769874,39.440000,-121.530000,0.571000
3.000000,5.000000,5.484725,1.034623,1785.000000,3.635438,36.080000,-119.070000,0.710000
2.725600,36.000000,5.639610,1.047078,1679.000000,2.725649,35.340000,-119.030000,0.719000
3.120000,52.000000,4.797527,1.061824,1157.000000,1.788253,37.840000,-122.250000,2.414000
4.355300,42.000000,6.449686,1.050314,878.000000,2.761006,38.150000,-121.360000,1.857000
4.670500,19.000000,6.322503,1.075812,2155.000000,2.593261,35.360000,-119.070000,1.107000
1.468800,16.000000,4.761194,1.014925,212.000000,3.164179,33.990000,-116.790000,0.900000
4.672600,6.000000,5.730303,1.033333,969.000000,2.936364,36.810000,-119.870000,1.078000
7.871100,34.000000,7.923288,1.131507,903.000000,2.473973,37.250000,-122.030000,5.000010
2.144100,22.000000,4.193980,1.112876,3222.000000,2.693980,32.610000,-117.070000,1.355000
2.675000,25.000000,6.323741,1.284173,689.000000,2.478417,38.920000,-120.010000,1.042000
5.793400,27.000000,7.250505,1.024242,1484.000000,2.997980,33.780000,-117.810000,2.705000
2.822900,16.000000,4.700389,1.099222,1750.000000,3.404669,34.060000,-118.110000,1.637000
2.830100,49.000000,4.412987,1.059740,768.000000,1.994805,37.730000,-122.160000,1.716000
3.477300,36.000000,5.452769,1.006515,818.000000,2.664495,32.620000,-117.080000,1.504000
4.852600,16.000000,5.953069,1.003610,993.000000,3.584838,33.140000,-117.130000,1.707000
3.357100,17.000000,6.083333,1.102713,1612.000000,3.124031,34.060000,-117.380000,1.123000
4.785700,14.000000,5.971429,1.065306,881.000000,3.595918,34.020000,-117.590000,1.525000
2.765600,31.000000,5.404167,1.079167,765.000000,3.187500,38.900000,-121.280000,0.936000
4.500000,36.000000,4.940447,0.982630,1306.000000,3.240695,33.950000,-118.090000,1.666000
2.955900,13.000000,3.972492,1.069579,1975.000000,3.195793,33.900000,-118.300000,1.736000
2.318700,34.000000,5.184729,1.093596,780.000000,1.921182,32.850000,-117.270000,4.889000
4.410700,26.000000,6.427504,1.146487,1557.000000,2.327354,33.770000,-116.470000,1.225000
2.157400,35.000000,4.729765,1.097911,2721.000000,3.552219,33.920000,-117.280000,0.869000
2.260700,40.000000,2.730924,1.096386,995.000000,3.995984,34.070000,-118.260000,1.656000
6.319900,23.000000,6.909408,0.975610,978.000000,3.407666,34.300000,-118.710000,2.367000
4.429200,17.000000,4.950966,1.132244,1797.000000,2.670134,34.180000,-119.220000,2.312000
3.600000,48.000000,4.988920,0.977839,1071.000000,2.966759,36.920000,-121.750000,1.945000
6.226300,52.000000,6.228261,1.108696,232.000000,2.521739,37.390000,-122.330000,5.000010
1.880100,26.000000,4.634465,1.086162,1217.000000,3.177546,36.420000,-119.100000,0.576000
5.625400,35.000000,5.639810,0.957346,1212.000000,2.872038,33.870000,-118.320000,2.838000
2.511100,49.000000,4.886792,0.964361,1290.000000,2.704403,36.750000,-119.750000,0.554000
