MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.345600,37.000000,4.514085,0.908451,458.000000,3.225352,36.670000,-121.700000,2.526000
2.233000,25.000000,4.746988,1.132530,155.000000,1.867470,38.580000,-121.220000,0.550000
5.305000,5.000000,5.562096,1.117732,4768.000000,3.422828,34.400000,-118.520000,3.112000
8.333700,24.000000,7.915000,1.060000,1081.000000,2.702500,37.660000,-121.930000,5.000010
7.211800,13.000000,6.524752,1.029703,1137.000000,2.814356,33.680000,-117.790000,3.115000
4.250000,49.000000,5.652510,1.166023,636.000000,2.455598,37.620000,-122.410000,2.841000
3.826900,18.000000,4.873362,0.960699,1091.000000,2.382096,36.870000,-122.050000,2.760000
1.603300,44.000000,4.951289,1.051576,1042.000000,2.985673,38.640000,-121.420000,0.585000
2.200000,34.000000,3.972973,1.030405,1127.000000,1.903716,38.620000,-121.380000,1.165000
2.176500,10.000000,4.312020,1.058824,1000.000000,2.557545,32.610000,-117.070000,1.284000
2.580900,32.000000,5.479705,0.992620,867.000000,3.199262,36.700000,-119.890000,0.783000
2.196400,30.000000,3.076623,0.977922,3259.000000,4.232468,33.980000,-118.200000,1.585000
4.885400,17.000000,6.742962,1.059976,2748.000000,3.363525,32.960000,-116.990000,1.813000
2.696400,29.000000,5.059172,1.177515,785.000000,4.644970,34.050000,-118.190000,1.222000
5.135400,26.000000,6.924623,1.060302,1166.000000,2.929648,32.630000,-117.040000,1.816000
2.450000,52.000000,3.976271,0.962712,814.000000,2.759322,34.020000,-118.310000,1.114000
2.555600,24.000000,4.864905,1.129222,1631.000000,2.395007,38.660000,-121.350000,1.057000
1.508500,17.000000,4.051601,1.081851,1607.000000,2.859431,39.130000,-121.560000,0.697000
2.910700,7.000000,5.545455,1.098485,431.000000,3.265152,34.060000,-117.700000,0.953000
6.000000,25.000000,7.760599,1.084788,1098.000000,2.738155,33.780000,-118.050000,3.535000
4.968800,35.000000,5.380597,1.029851,795.000000,2.966418,34.250000,-118.480000,2.169000
2.687500,31.000000,5.657718,0.939597,453.000000,3.040268,36.720000,-119.670000,1.538000
1.868500,36.000000,3.582418,1.100733,1672.000000,3.062271,34.040000,-118.350000,1.507000
1.522700,35.000000,3.036364,1.090909,267.000000,4.854545,34.000000,-118.230000,3.500000
1.507100,28.000000,3.481967,1.013115,1058.000000,3.468852,34.380000,-119.860000,3.167000
5.325900,16.000000,5.466667,1.088889,886.000000,3.281481,33.690000,-117.990000,2.164000
4.516700,26.000000,5.259386,0.977816,1590.000000,2.713311,34.230000,-118.500000,3.190000
3.026300,10.000000,5.312500,1.062500,620.000000,2.583333,37.320000,-120.490000,1.183000
2.145800,22.000000,3.078261,1.052174,530.000000,4.608696,36.720000,-119.780000,0.344000
4.644700,34.000000,5.324251,0.972752,1130.000000,3.079019,37.690000,-122.470000,3.045000
2.209400,20.000000,4.938437,1.062352,2795.000000,2.205998,36.800000,-119.760000,0.837000
3.085900,13.000000,4.497902,1.069930,1627.000000,2.275524,37.950000,-121.960000,1.678000
1.820800,19.000000,5.426997,1.187328,1166.000000,3.212121,41.090000,-123.720000,0.500000
3.712500,8.000000,6.139535,1.046512,782.000000,2.273256,39.230000,-121.180000,1.750000
2.600000,19.000000,4.043557,1.014519,2845.000000,5.163339,37.330000,-121.850000,1.728000
2.951400,47.000000,3.933333,1.000000,569.000000,2.917949,33.790000,-118.200000,1.852000
3.865400,27.000000,5.500882,1.119929,1887.000000,3.328042,33.880000,-118.090000,1.953000
6.271500,16.000000,6.835052,0.996564,814.000000,2.797251,32.900000,-117.090000,2.551000
2.579200,16.000000,4.914706,1.041176,935.000000,2.750000,35.120000,-120.610000,1.638000
1.356500,25.000000,2.692857,1.069048,746.000000,1.776190,34.210000,-118.490000,2.250000
6.890100,46.000000,5.126394,0.888476,688.000000,2.557621,34.010000,-118.460000,5.000010
3.602300,25.000000,4.813953,0.953488,87.000000,2.023256,37.710000,-121.020000,1.313000
2.128900,52.000000,3.021173,0.995114,1715.000000,2.793160,37.750000,-122.420000,2.500000
7.010200,23.000000,6.242382,1.040166,2167.000000,3.001385,37.330000,-122.060000,5.000010
4.555400,15.000000,5.761173,1.049976,6652.000000,3.196540,34.040000,-117.900000,2.783000
5.044700,36.000000,5.953020,1.003356,784.000000,2.630872,33.810000,-118.120000,2.492000
4.413500,30.000000,4.773913,1.056522,1131.000000,2.458696,33.650000,-117.900000,2.723000
3.565200,14.000000,6.838983,1.381356,1000.000000,2.824859,39.320000,-120.170000,1.198000
5.889900,16.000000,6.787586,1.016552,2312.000000,3.188966,37.990000,-122.270000,2.432000
4.533300,34.000000,7.113565,1.268139,857.000000,2.703470,34.100000,-118.750000,3.773000
4.526800,42.000000,5.045113,1.093985,551.000000,2.071429,37.890000,-122.330000,2.074000
3.369900,22.000000,23.396601,3.991501,845.000000,2.393768,39.200000,-120.220000,2.440000
2.661800,19.000000,4.666667,1.142132,2047.000000,3.463621,33.880000,-118.280000,1.797000
2.760000,26.000000,5.520871,1.085299,1720.000000,3.121597,34.010000,-117.450000,0.952000
2.806200,27.000000,5.065445,1.204188,1456.000000,3.811518,34.090000,-118.150000,1.928000
3.695300,13.000000,4.388403,1.024070,2064.000000,2.258206,38.330000,-122.710000,1.576000
3.411500,16.000000,5.408719,1.050409,1202.000000,1.637602,33.620000,-117.640000,1.848000
2.515800,22.000000,4.006152,1.036227,5436.000000,3.715653,37.640000,-122.070000,1.349000
2.481400,20.000000,5.389972,1.011142,1319.000000,3.674095,36.580000,-119.900000,0.746000
1.670500,12.000000,3.147208,1.088832,1441.000000,1.828680,33.690000,-117.990000,3.500000
5.137700,34.000000,6.113924,0.996835,1053.000000,3.332278,33.890000,-118.000000,2.133000
6.205900,22.000000,7.813008,1.091463,1665.000000,3.384146,34.280000,-118.750000,2.399000
2.637500,19.000000,3.444172,1.083436,1546.000000,1.896933,33.920000,-118.360000,2.338000
4.093800,5.000000,6.281250,1.065848,9509.000000,3.537574,33.920000,-117.220000,1.309000
3.886000,17.000000,4.701975,1.087971,1655.000000,2.971275,34.200000,-118.930000,2.813000
2.720100,52.000000,4.939338,1.102941,1716.000000,3.154412,34.170000,-118.140000,2.057000
3.464300,42.000000,4.763754,1.003236,768.000000,2.485437,37.690000,-122.110000,1.609000
4.333300,15.000000,11.024561,2.168421,725.000000,2.543860,38.760000,-120.020000,1.214000
13.149900,7.000000,8.802532,1.053165,1216.000000,3.078481,37.810000,-121.910000,5.000010
3.193200,51.000000,5.350993,1.238411,608.000000,2.013245,36.930000,-122.000000,4.000000
3.090500,21.000000,4.674635,1.103586,1486.000000,1.973440,36.980000,-121.940000,2.643000
1.125000,23.000000,6.130435,2.565217,47.000000,2.043478,40.990000,-123.350000,0.660000
8.447600,21.000000,7.538310,1.135560,1509.000000,2.964637,34.040000,-118.850000,5.000010
1.370800,8.000000,3.889571,1.030675,1237.000000,3.794479,39.530000,-122.230000,1.250000
3.750000,27.000000,4.137681,1.110766,1901.000000,1.967909,37.770000,-122.280000,2.428000
4.450000,37.000000,5.659950,1.047859,1237.000000,3.115869,37.990000,-122.020000,1.619000
5.046300,52.000000,5.793220,1.077966,719.000000,2.437288,37.860000,-122.250000,4.563000
5.745700,24.000000,6.732794,1.018219,1616.000000,3.271255,33.890000,-117.850000,2.406000
3.081700,20.000000,5.437037,1.048148,721.000000,2.670370,37.250000,-118.450000,1.188000
4.038800,17.000000,4.877598,1.108545,1893.000000,4.371824,33.510000,-117.670000,1.204000
4.343800,33.000000,6.180769,1.084615,608.000000,2.338462,34.150000,-117.300000,1.150000
4.121300,35.000000,5.239529,1.031414,2785.000000,3.645288,34.100000,-118.220000,2.521000
4.739300,23.000000,4.960328,1.093023,2321.000000,3.175103,33.840000,-118.290000,2.379000
2.921900,28.000000,4.153477,1.043165,1198.000000,2.872902,34.200000,-118.440000,2.413000
