MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
3.226000,52.000000,5.372470,0.947368,1157.000000,2.342105,37.960000,-121.310000,1.076000
5.060300,26.000000,6.304000,1.016000,346.000000,2.768000,32.810000,-117.170000,1.857000
1.699300,28.000000,4.721154,1.067308,1196.000000,3.833333,34.150000,-117.330000,0.678000
3.258900,9.000000,11.458508,2.056161,2811.000000,2.356245,37.840000,-120.200000,1.379000
5.046100,15.000000,7.351981,1.137529,1656.000000,3.860140,33.190000,-117.110000,2.224000
3.043400,22.000000,19.163121,3.936170,1062.000000,2.510638,34.240000,-117.200000,1.372000
3.505500,47.000000,5.273612,1.085686,2177.000000,2.119766,37.970000,-122.570000,3.821000
3.904400,20.000000,3.714479,1.058187,1161.000000,1.571042,34.100000,-118.350000,4.364000
3.926500,11.000000,4.975904,0.903614,684.000000,4.120482,38.030000,-121.280000,1.074000
2.750000,32.000000,6.090301,1.153846,812.000000,2.715719,36.320000,-119.250000,0.722000
2.725400,41.000000,3.834829,0.985637,986.000000,1.770197,34.020000,-118.470000,4.444000
5.100900,52.000000,6.123333,1.043333,668.000000,2.226667,32.690000,-117.180000,5.000010
4.616700,11.000000,4.694836,0.917840,1503.000000,3.528169,34.090000,-117.610000,1.440000
4.750000,35.000000,5.626984,1.103175,1247.000000,3.298942,33.860000,-117.940000,1.856000
3.500000,14.000000,5.552846,1.078591,1071.000000,2.902439,38.160000,-121.320000,2.408000
10.828900,9.000000,6.825028,1.111849,1912.000000,2.117386,33.630000,-117.870000,5.000010
4.137500,16.000000,6.214452,1.048951,1203.000000,2.804196,35.490000,-120.690000,2.224000
3.312500,49.000000,4.698582,0.982270,764.000000,2.709220,37.740000,-122.150000,1.180000
6.134900,33.000000,6.893417,0.978056,827.000000,2.592476,37.550000,-122.330000,5.000010
3.029300,28.000000,3.979976,1.081272,1849.000000,2.177856,32.800000,-117.230000,2.417000
2.548600,23.000000,5.604082,1.077551,677.000000,2.763265,37.720000,-121.010000,1.611000
7.939300,8.000000,6.870504,0.932854,1376.000000,3.299760,37.740000,-121.980000,3.993000
5.749000,36.000000,5.822368,0.973684,938.000000,3.085526,34.260000,-118.480000,2.380000
1.232100,35.000000,3.062257,1.173152,820.000000,1.595331,33.770000,-118.190000,1.375000
0.499900,52.000000,2.870968,0.854839,152.000000,2.451613,37.650000,-121.010000,0.825000
5.092300,16.000000,7.176351,1.204054,3836.000000,2.591892,33.910000,-117.980000,2.572000
2.918000,39.000000,3.891738,1.044634,2054.000000,1.950617,34.000000,-118.460000,3.456000
7.030900,29.000000,5.436782,1.183908,359.000000,4.126437,37.410000,-122.150000,4.750000
3.814700,19.000000,5.024814,1.027295,1663.000000,4.126551,33.140000,-117.200000,1.392000
5.679800,4.000000,6.395641,1.190986,6902.000000,2.549686,34.410000,-118.560000,3.209000
2.070200,30.000000,3.277159,1.013928,1365.000000,1.901114,34.090000,-118.360000,2.833000
2.573500,20.000000,4.742204,0.923077,1545.000000,3.212058,34.050000,-117.710000,1.305000
2.070800,28.000000,6.371041,1.411765,522.000000,2.361991,38.920000,-119.980000,0.896000
2.705800,28.000000,3.376309,1.081543,3586.000000,1.975758,34.000000,-118.430000,3.109000
2.459800,36.000000,5.358382,1.105973,1438.000000,2.770713,37.760000,-122.160000,1.555000
3.160700,20.000000,5.223169,1.127768,2595.000000,2.210392,38.510000,-121.530000,1.789000
3.889700,14.000000,6.097222,1.071759,1402.000000,3.245370,38.360000,-121.200000,1.757000
4.061000,52.000000,5.843137,1.052941,1128.000000,2.211765,37.970000,-121.300000,1.136000
2.237200,19.000000,4.052459,1.013115,2143.000000,3.513115,33.880000,-117.550000,1.088000
4.226200,14.000000,6.540914,1.098831,2407.000000,2.557917,38.670000,-121.250000,2.443000
4.735700,24.000000,6.016985,0.997877,1815.000000,3.853503,34.050000,-117.700000,1.625000
