MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedianHouseValue
2.479200,24.000000,3.454704,1.134146,2251.000000,3.921603,34.180000,-118.380000,2.000000
3.954300,35.000000,5.134122,0.950690,1305.000000,2.573964,33.940000,-118.000000,2.144000
3.375000,8.000000,5.671233,1.150685,413.000000,2.828767,37.100000,-119.850000,0.807000
2.957100,28.000000,5.215760,0.956848,1638.000000,3.073171,38.480000,-121.450000,1.031000
3.678600,27.000000,5.929078,1.060284,757.000000,2.684397,38.640000,-121.370000,1.597000
2.109400,10.000000,5.817768,1.141230,922.000000,2.100228,37.960000,-120.390000,1.640000
3.588200,21.000000,13.568627,2.788235,658.000000,2.580392,33.710000,-116.680000,1.611000
3.153800,39.000000,5.072464,1.048309,895.000000,4.323671,33.920000,-118.200000,1.556000
4.475000,36.000000,5.452736,1.014925,569.000000,2.830846,33.910000,-118.140000,1.823000
9.809100,4.000000,6.760870,1.108696,128.000000,2.782609,33.750000,-118.410000,5.000010
3.323500,46.000000,5.011038,0.942605,1097.000000,2.421634,37.970000,-121.320000,0.878000
3.875000,19.000000,4.951754,1.131579,900.000000,3.947368,34.020000,-117.950000,1.356000
2.578100,47.000000,5.170732,1.068293,496.000000,2.419512,37.970000,-120.380000,1.048000
4.340900,11.000000,5.263926,1.106101,1508.000000,2.000000,33.620000,-118.020000,2.714000
3.125000,40.000000,5.873267,1.061386,1225.000000,2.425743,38.530000,-121.490000,1.306000
2.226400,24.000000,3.886128,1.074534,898.000000,1.859213,32.750000,-117.130000,1.125000
3.083300,10.000000,6.347826,1.157609,1003.000000,2.725543,40.320000,-122.230000,0.813000
3.571400,8.000000,3.105599,1.105599,2138.000000,1.515237,34.140000,-118.370000,1.979000
2.368400,17.000000,4.795858,1.035503,706.000000,2.088757,38.570000,-121.330000,1.500000
3.839800,32.000000,6.230469,1.109375,1614.000000,3.152344,34.120000,-117.370000,1.182000
3.092600,6.000000,3.673516,1.083333,2295.000000,2.619863,34.240000,-118.520000,4.185000
2.197700,17.000000,2.780576,1.064748,2423.000000,4.357914,34.180000,-118.440000,1.542000
4.574300,28.000000,4.881230,1.053022,2191.000000,2.323436,33.930000,-118.420000,3.822000
7.978000,5.000000,7.995495,1.054054,726.000000,3.270270,34.040000,-117.240000,2.239000
8.338000,52.000000,8.297101,0.963768,334.000000,2.420290,38.540000,-121.500000,4.058000
8.051000,19.000000,7.352459,0.948087,1154.000000,3.153005,32.840000,-117.220000,3.636000
2.307700,40.000000,3.103152,0.914040,1843.000000,5.280802,34.200000,-119.170000,1.069000
5.950700,11.000000,6.185872,1.022476,8721.000000,3.111309,34.430000,-118.370000,2.252000
3.685300,32.000000,4.946903,1.044248,1021.000000,3.011799,34.120000,-117.210000,0.909000
1.893300,18.000000,5.851064,1.336879,675.000000,2.393617,40.850000,-123.130000,0.847000
5.352600,15.000000,6.214765,1.060403,906.000000,3.040268,34.070000,-117.150000,1.298000
3.000000,34.000000,6.255319,1.042553,147.000000,3.127660,37.500000,-121.210000,1.625000
2.879000,52.000000,3.737864,1.102913,867.000000,1.683495,37.770000,-122.420000,4.500000
